,STKCODE,DATE,CLOSE_PRICE,TRDVOL,TRDVAL,MARKETCAP,SHARES,REPORT_DATE,REPORT,Assets_Total,Current_Inventory,Current_Fin_Assets,Cash_and_Cash_Equivalents,Current_Receviables,Current_Liab_Total,Current_Payables,Current_Emp_Benefits,LT_Liab_Total,LT_Payables,LT_Emp_Benefits,Equity_Total,Controlling_Equity_Total,Current_Assets_Total,REV,GROSS,CGS,OPR,SGA_2,NETINC,NETINC_1,FINCOST,FININC,TAX,Add_Exp_WO_CF_Out_5,Add_Exp_WO_CF_Out_6,CFO_Total,PER,EBIT,GreenBlatt
1177,251630,2022-05-10,9460,71240,655816990,142378486800,15050580,2021-12-31,Y,132416000000,14063999999,25039000000,12888000000,7268000000,12813000000,5819000000,0,20091000000,48000000,0,99512000000,96282000000,60178000000,51090000000,13916999999,37173000000,4964000000,765000000,10644000000,11751000000,2379000000,10130000000,3054000000,656000000,434000000,2166000000,13.376408004509583,5947000000,0.04972283303930503
1178,018290,2022-05-10,6650,151925,976809920,229317888450,34483893,2021-12-31,Y,207648000000,31361000000,7720000000,33607000000,31505000000,77492000000,22330000000,0,20064000000,0,112000000,110091000000,77840000000,106743000000,226769999999,95245000000,131525000000,26391000000,3418000000,17498000000,14913999999,7836000000,800000000,4122999999,4410000000,3572999999,48785000000,13.105377097382558,28656999999,0.2201742524278558
1179,044480,2022-05-10,2215,293932,660959245,71641917915,32343981,2021-12-31,Y,177918000000,20044000000,877000000,33769000000,19015000000,48130000000,8869000000,0,27239000000,401999999,977000000,102549000000,46249000000,78407000000,25764000000,3714000000,22050000000,-5557000000,552000000,-31763000000,-29489000000,8901000000,3502000000,-1144000000,1175000000,711000000,-2014000000,-2.2555148416396436,-27508000000,-0.21194563441920672
1180,033560,2022-05-10,10500,39990,410887400,179550000000,17100000,2021-12-31,Y,180431000000,17088999999,7300000000,10507000000,8475000000,17443000000,8864000000,0,3039000000,2945000000,94000000,159949000000,159949000000,43688000000,71492000000,11261000000,60230999999,1421000000,588000000,65000000,65000000,121000000,488000000,1021000000,2556000000,270000000,5906000000,2762.3076923076924,719000000,0.004411367708052127
1181,369370,2022-05-10,4700,71863,328818270,184330103700,39219171,2021-12-31,Y,20558000000,1144000000,1000000000,15101000000,67000000,3006000000,853999999,0,1248000000,0,301000000,16303000000,16303000000,19069000000,15850000000,7814000000,8036000000,3063000000,364000000,-11036000000,-11036000000,35000000,153000000,336000000,246000000,366000000,4436000000,-16.702619037694816,-10818000000,-0.6163400182315406
1182,126340,2022-05-10,39900,26106,1034860700,218183653800,5468262,2021-12-31,Y,98488000000,10271000000,2991000000,6963000000,15031000000,24676000000,5538000000,0,23571000000,578000000,1546000000,50241000000,50241000000,35648000000,48958000000,15128000000,33830000000,5625000000,457000000,7495000000,7495000000,1057000000,3558000000,373000000,2960000000,113999999,4325000000,29.11056088058706,5367000000,0.07271175418631116
1183,121800,2022-05-10,13050,1728521,21855353150,669739010850,51320997,2021-12-31,Y,873509000000,8098000000,13000000,130160999999,6103000000,82355000000,2077000000,0,124927000000,14447000000,0,666227000000,666227000000,145090000000,17686000000,6734999999,10952000000,772000000,423000000,223298999999,223298999999,8048000000,31426000000,40306000000,869999999,229000000,-3222999999,2.9992924771405125,240226999999,0.3036412632673285
1184,148140,2022-05-10,640,0,0,27653546880,43208667,2021-12-31,Y,124643000000,0,7454000000,599000000,60766999999,111657000000,44862000000,0,4672000000,972000000,731000000,8314000000,8462000000,76200000000,77164000000,-2197000000,79360000000,-24262000000,383000000,-43898000000,-41791000000,10796000000,4984000000,1429000000,672000000,15000000,-33437000000,-0.6299500405485443,-36657000000,-2.822809179115971
1185,082800,2022-05-10,1125,1529926,1713575195,263297955375,234042627,2021-12-31,Y,194471000000,15890000000,50279000000,13799000000,13477000000,89023000000,14469000000,0,18905000000,0,2288000000,86542000000,85120000000,96333000000,57729999999,19664000000,38066000000,-17932000000,3636000000,-71015000000,-69457000000,7297000000,910000000,-4833000000,2651000000,2901000000,-17496000000,-3.7076386027599804,-69461000000,-0.6587227827934148
1186,318410,2022-05-10,13200,19696,253909600,73329207600,5555243,2021-12-31,Y,89822000000,11319000000,15394000000,14519000000,9837000000,14355000000,4056000000,840000000,3894000000,277000000,1714999999,71573000000,71119000000,51444000000,36791000000,11705000000,25086000000,3117000000,334000000,3484000000,3764000000,303000000,630000000,877999999,3389000000,51000000,-8320999999,21.047418943742823,4034999999,0.05346707831237495
1187,200780,2022-05-10,12050,75961,916182600,107153227200,8892384,2021-12-31,Y,206719999999,30608000000,1746000000,2756000000,15927000000,56764000000,9026000000,0,47119000000,0,0,102836999999,104334999999,51695000000,61617999999,24245000000,37372000000,3369000000,263000000,3019000000,3071000000,2379000000,1236000000,248000000,5478000000,110000000,-5000000,35.49295369327592,4410000000,0.029408626530645045
1188,141000,2022-05-10,10400,96921,979128910,125992984000,12114710,2021-12-31,Y,189725000000,3978000000,44439000000,18862000000,8194000000,29975000000,13901000000,0,1064000000,469000000,497000000,158686000000,158077000000,86226000000,79868000000,25510000000,54358000000,11460000000,444000000,13837000000,13912000000,1481000000,6234000000,2719000000,939000000,57999999,20073000000,9.10551304473513,11803000000,0.07388419405320813
1189,090460,2022-05-10,26550,527702,13847021400,905448801150,34103533,2021-12-31,Y,793400000000,114417000000,1470000000,98146000000,217804000000,371498000000,186679000000,0,13925000000,0,4644000000,407977000000,407977000000,505030000000,1036962999999,100457000000,936506000000,71085000000,1803000000,81736000000,81736000000,5813000000,6032000000,22699000000,34729000000,202000000,33141000000,11.077723416242536,104216000000,0.24701470957710558
1190,083650,2022-05-10,5190,635925,3216331880,134940000000,26000000,2021-12-31,Y,390239000000,3611000000,3429000000,11025000000,112421000000,249756000000,89629000000,0,76080000000,0,16402000000,64403000000,64334000000,135163000000,234884000000,-6366000000,241250000000,-30611000000,1042000000,-34587000000,-34575000000,13854000000,7197000000,103000000,8451000000,2335000000,-17569000000,-3.9014658686789834,-27827000000,-0.19808090658656208
1191,086670,2022-05-10,12500,62597,769450650,101831612500,8146529,2021-12-31,Y,186310000000,44278000000,10231000000,20473000000,23785000000,60637000000,9907000000,512000000,44656000000,611000000,0,81017000000,80984000000,100364000000,107949000000,25316000000,82633000000,4619000000,621000000,5729000000,5756000000,1861000000,3731000000,1010000000,2640000000,304000000,-800000000,17.774762174899635,4869000000,0.03874340550476236
1192,335890,2022-05-10,2430,843020,1985761925,141264025920,58133344,2021-12-31,Y,29900000000,2896000000,13961000000,6158000000,2759000000,3077000000,1973999999,0,306000000,0,0,26517000000,26517000000,26400000000,18373000000,12300000000,6072000000,5412000000,405999999,4437000000,4437000000,155000000,671000000,479000000,670000000,47000000,7967000000,31.837734036511158,4400000000,0.16403832531782425
1193,138580,2022-05-10,10800,41674,448767850,243606560400,22556163,2021-12-31,Y,73229000000,0,16727000000,7284999999,4883000000,7945000000,3497000000,0,1491000000,0,643000000,63792999999,63266999999,29508999999,33527000000,33527000000,0,8991000000,1800000000,6252000000,6238000000,65000000,188000000,3018000000,944999999,855000000,10525000000,38.96458099808061,9147000000,0.14011090006739782
1194,082920,2022-05-10,12450,58310,719761850,268162442400,21539152,2021-12-31,Y,206246999999,31252999999,47255000000,18407000000,18358000000,35514000000,10140000000,0,3990999999,1017000000,2842000000,166742000000,166742000000,117630000000,113250000000,33219000000,80030000000,17422000000,750000000,17021000000,17021000000,1396000000,1670000000,3036000000,9465000000,918000000,25156000000,15.754799506491981,19783000000,0.1158709798346885
1195,054220,2022-05-10,5670,0,0,142662155580,25160874,2021-12-31,Y,25994000000,423000000,0,2592000000,16881000000,12357000000,7953000000,0,352000000,0,0,13286000000,13286000000,21037000000,22971000000,12715000000,10256000000,7678000000,42000000,4573000000,4573000000,303000000,1685000000,0,162000000,1000000,-1359000000,31.196622694073913,3191000000,0.2339957468651463
1196,042370,2022-05-10,9650,153134,1450494830,252830241250,26200025,2021-12-31,Y,455378000000,49249000000,66236000000,35578000000,88138000000,96772000000,43065000000,0,42249000000,2399000000,21055000000,316358000000,207773999999,246394999999,323803000000,63723000000,260079000000,26075000000,3419000000,23603000000,12562000000,2334000000,1835000000,5046000000,14013000000,2981000000,30764000000,10.7117841482015,29148000000,0.0812814063345287
1197,307870,2022-05-10,2680,54932,142768665,80885616000,30181200,2021-12-31,Y,29477000000,0,6044000000,9418000000,957000000,3302000000,2611000000,0,8012000000,30000000,133000000,18163000000,18163000000,17943000000,25775000000,7064000000,18711000000,2247000000,73000000,-1769000000,-1769000000,204000000,30000000,170000000,323000000,15000000,-415000000,-45.72392085924251,-1425000000,-0.054441260744985676
1198,357880,2022-05-10,13350,152331,1989241800,138225312600,10353956,2021-12-31,Y,35245000000,0,10000000000,13208000000,6665000000,1419000000,1185000000,0,417000000,220000000,89000000,33408000000,33408000000,29879000000,16415000000,16415000000,0,1183000000,633000000,1165000000,1165000000,160000000,77000000,8000000,482000000,151000000,-2671000000,118.64833699570815,1256000000,0.03713120085141607
1199,032850,2022-05-10,8500,235435,1987004640,141297990500,16623293,2021-12-31,Y,71732000000,51000000,11853000000,7848999999,6130000000,8184000000,3331000000,903999999,4574000000,283000000,178000000,58974000000,58690000000,25989000000,36434000000,12403000000,24030000000,6409000000,846000000,4892000000,4842000000,151000000,160000000,1346000000,1630000000,505999999,6408000000,28.88348129599346,6229000000,0.09802039403285705
1200,238200,2022-05-10,8520,16783,142217570,69693600000,8180000,2021-12-31,Y,54648000000,2467000000,16488999999,4527000000,1495000000,3619000000,1273000000,0,387000000,7000000,0,50642000000,50642000000,25250000000,12117000000,4135000000,7981999999,-1017000000,194000000,4493000000,4493000000,10000000,289000000,2048000000,1689999999,56000000,2036000000,15.511595815713331,6262000000,0.1227145348723275
1201,093190,2022-05-10,6880,93900,640808160,132363666400,19238905,2021-12-31,Y,228271999999,33067000000,45082000000,38757000000,15765000000,19320000000,12304000000,0,9190000000,822000000,78000000,199762000000,169642000000,136338000000,100390000000,32695000000,67695000000,14012000000,848000000,25857000000,25773000000,509999999,16472999999,5208000000,4875000000,129000000,15279000000,5.119065104227095,15102000000,0.07227497224277478
1202,065450,2022-05-10,7200,2351432,16757174810,206300160000,28652800,2021-12-31,Y,92868000000,32766000000,4983000000,3190000000,4328000000,28704000000,3440000000,0,5871000000,0,5673000000,58292999999,58292999999,54998000000,102466000000,12187000000,90279000000,7133000000,209000000,5265000000,5265000000,805000000,399000000,1204000000,2381000000,587000000,-3018000000,39.18331623931624,6875000000,0.10714731001807867
1203,072950,2022-05-10,8010,77168,606713180,49909180590,6230859,2021-12-31,Y,83414000000,9745000000,25493000000,5765000000,10412000000,14259000000,4991000000,0,2298000000,2000000,39000000,66857000000,66129000000,52198000000,81783000000,10934000000,70849000000,4042000000,381000000,4189000000,4122000000,220000000,421000000,516000000,946000000,95000000,1207000000,11.914342465982335,4504000000,0.06512905791338298
1204,143240,2022-05-10,45850,38610,1740167300,534577208550,11659263,2021-12-31,Y,193599000000,0,28363000000,10896000000,12312000000,41169000000,16177000000,0,601000000,0,0,151828000000,151733000000,55741999999,129013000000,129013000000,0,39086000000,3350000000,31822000000,32068000000,520000000,2920000000,8752000000,1892000000,1458000000,44044000000,16.79898210514738,38174000000,0.25043626582693695
1205,100090,2022-05-10,19950,349541,6806508800,739679606400,37076672,2021-12-31,Y,739392000000,29002000000,26089000000,96472000000,32235000000,495760999999,97385000000,0,63551000000,1000000,2338000000,180080000000,140418000000,301287000000,503060000000,43376000000,459685000000,26432000000,1155000000,-86812000000,-50542000000,24875000000,3597999999,5127000000,18820000000,420000000,137645000000,-8.520476505552228,-60407999999,-0.24794874215002216
1206,122350,2022-05-10,3790,271352,1009076490,145306432120,38339428,2021-12-31,Y,521388000000,56229999999,11293000000,15771000000,105140000000,254190000000,80496000000,1585000000,116958000000,202999999,7008000000,150239000000,139586000000,199336000000,554723000000,47870000000,506853000000,-4167000000,0,-12068000000,-12068000000,16819999999,120000000,4682000000,50555000000,0,24634000000,-12.040639055353,9313999999,0.03485804534090824
1207,014970,2022-05-10,6150,60825,374143830,93018750000,15125000,2021-12-31,Y,114979000000,13068000000,3636000000,15478000000,13009000000,40055000000,8314000000,0,12043000000,86000000,4465000000,62880999999,63290000000,45302000000,87693000000,7325000000,80367000000,914000000,319000000,-1257000000,-1247000000,1121000000,702000000,66000000,5016000000,93000000,5252000000,-74.00059665871122,-772000000,-0.010303774491484705
1208,018310,2022-05-10,23750,164878,3861341400,349125000000,14700000,2021-12-31,Y,548376000000,22313000000,32145999999,27963000000,89398000000,119792000000,92359000000,0,38174000000,869000000,0,390410000000,390410000000,172944000000,209928000000,33750000000,176177000000,3709000000,2080000000,30279000000,30279000000,328000000,883000000,3418000000,32942000000,964000000,-2391000000,11.530268502922818,33142000000,0.07732906501409292
1209,053700,2022-05-10,5040,68541,345184305,94872435840,18823896,2021-12-31,Y,789701000000,107122000000,1463000000,147998000000,131800000000,437217000000,152561000000,0,117419000000,600000000,18370000000,235066000000,234877000000,404098000000,1029815000000,109539000000,920276000000,16608000000,4786000000,12151000000,12788000000,16110000000,15265000000,6114000000,44865000000,1137000000,50174000000,7.807788317010946,19110000000,0.054215226790435875
1210,009620,2022-05-10,1690,2153847,3502955345,76481898090,45255561,2021-12-31,Y,330137000000,80179000000,1563000000,17110000000,64494000000,198360000000,69339000000,0,77699000000,35000000,9188000000,54079000000,30120999999,172953000000,356025000000,30735000000,325290000000,14591999999,1563000000,1875000000,-551000000,11025000000,4001000000,1255000000,11774000000,1339000000,25334000000,40.790345648,10154000000,0.07705441769049227
1211,023600,2022-05-10,13100,70075,888095600,211827000000,16170000,2021-12-31,Y,681795000000,40641000000,45854000000,31852999999,100164000000,102857000000,59870000000,0,86624000000,1009000000,3193000000,492314000000,442260000000,218951000000,534022000000,120705000000,413317000000,70235000000,1463000000,60162000000,53127000000,984000000,641000000,15418000000,18784000000,0,58921000000,3.52094345267777,75923000000,0.13114184938629006
1212,009300,2022-05-10,17650,37759,662328850,112430500000,6370000,2021-12-31,Y,189172000000,9341000000,45638000000,7984000000,19332000000,14594000000,4842000000,0,2553000000,0,0,172024000000,172024000000,82355000000,54666000000,32658000000,22009000000,6048000000,1967000000,3392000000,3392000000,126000000,1503000000,1943000000,3679999999,19000000,12943000000,33.145784198113205,3958000000,0.0226718143179553
